,date,open,high,low,close,volume,tic,day
33,2014-10-03,265.79180908203125,267.08099365234375,256.23419189453125,256.916015625,90534599,LTC-INR,4
34,2014-10-04,22145.955078125,22428.70703125,20053.39453125,20236.76953125,2906698028,BTC-INR,5
35,2014-10-04,256.7935485839844,263.618408203125,239.2487030029297,242.33714294433594,427595023,LTC-INR,5
36,2014-10-05,20239.845703125,21032.724609375,17801.828125,19722.583984375,5126363687,BTC-INR,6
37,2014-10-05,242.5752716064453,248.8118438720703,214.17872619628906,227.6265869140625,501121349,LTC-INR,6
38,2014-10-06,19715.13671875,21237.8203125,18618.029296875,20311.412109375,4861991113,BTC-INR,0
39,2014-10-06,227.86717224121094,240.90090942382812,219.81838989257812,235.20953369140625,583516714,LTC-INR,0
40,2014-10-07,20342.48828125,20829.765625,19690.4140625,20604.90234375,3015461871,BTC-INR,1
41,2014-10-07,234.65325927734375,242.5214080810547,226.60362243652344,236.49542236328125,434938356,LTC-INR,1
42,2014-10-08,20600.548828125,21740.232421875,20099.158203125,21652.869140625,3358072005,BTC-INR,2
43,2014-10-08,236.3017578125,241.09873962402344,229.70449829101562,239.74905395507812,358950261,LTC-INR,2
44,2014-10-09,21641.08984375,23315.66796875,21221.076171875,22281.1875,5105452988,BTC-INR,3
45,2014-10-09,239.79383850097656,245.4320526123047,235.9373016357422,238.09628295898438,507617186,LTC-INR,3
46,2014-10-10,22260.49609375,22942.84765625,21626.04296875,22152.904296875,2675397439,BTC-INR,4
47,2014-10-10,237.98641967773438,239.4566650390625,231.24830627441406,233.27877807617188,386839786,LTC-INR,4
48,2014-10-11,22140.650390625,22497.79296875,21809.1171875,22198.060546875,817660404,BTC-INR,5
49,2014-10-11,232.57601928710938,235.21368408203125,225.34616088867188,231.15087890625,214357384,LTC-INR,5
50,2014-10-12,22216.869140625,23247.861328125,21820.943359375,23193.697265625,1075460056,BTC-INR,6
51,2014-10-12,231.3910675048828,235.9795684814453,226.45635986328125,235.90972900390625,166169754,LTC-INR,6
52,2014-10-13,23155.21875,24228.80078125,22591.251953125,23813.302734375,2148329293,BTC-INR,0
53,2014-10-13,235.67138671875,237.62066650390625,232.2855987548828,235.5492706298828,256222306,LTC-INR,0
54,2014-10-14,23891.251953125,25169.15625,23868.80859375,24607.404296875,2362800727,BTC-INR,1
55,2014-10-14,235.71640014648438,259.7730712890625,235.71640014648438,250.19973754882812,506294886,LTC-INR,1
56,2014-10-15,24612.62109375,24632.380859375,23858.568359375,24227.21875,1550641927,BTC-INR,2
57,2014-10-15,250.2660369873047,250.2660369873047,245.15484619140625,248.94248962402344,296857737,LTC-INR,2
58,2014-10-16,24211.5703125,24474.78515625,23068.783203125,23611.35546875,1665822800,BTC-INR,3
59,2014-10-16,249.0235137939453,251.4206085205078,244.78993225097656,246.31773376464844,259525194,LTC-INR,3
60,2014-10-17,23623.701171875,23649.07421875,23063.900390625,23543.552734375,834402945,BTC-INR,4
61,2014-10-17,246.3516845703125,246.3834228515625,243.02708435058594,244.9871063232422,218484528,LTC-INR,4
62,2014-10-18,23556.927734375,24242.943359375,23249.87109375,24014.966796875,700420680,BTC-INR,5
63,2014-10-18,244.88650512695312,250.7822265625,242.6214599609375,248.8208770751953,146389689,LTC-INR,5
64,2014-10-19,24003.43359375,24168.158203125,23709.13671875,23898.646484375,362858870,BTC-INR,6
65,2014-10-19,248.86196899414062,249.1705780029297,243.83189392089844,244.72146606445312,96708459,LTC-INR,6
66,2014-10-20,23879.3203125,23888.744140625,23177.392578125,23437.771484375,1005171180,BTC-INR,0
67,2014-10-20,244.39202880859375,244.39202880859375,237.77676391601562,239.35980224609375,137921926,LTC-INR,0
68,2014-10-21,23411.8125,24004.412109375,23314.658203125,23627.150390625,867438401,BTC-INR,1
69,2014-10-21,239.4803924560547,242.70228576660156,238.78004455566406,240.8725128173828,119142333,LTC-INR,1
70,2014-10-22,23605.32421875,23703.134765625,23395.548828125,23443.521484375,712272941,BTC-INR,2
71,2014-10-22,240.9299774169922,241.55755615234375,234.86351013183594,235.15353393554688,128133627,LTC-INR,2
72,2014-10-23,23431.53125,23522.58203125,21800.298828125,21920.783203125,1618104004,BTC-INR,3
73,2014-10-23,235.37686157226562,236.1776123046875,228.02880859375,228.7169952392578,195209265,LTC-INR,3
74,2014-10-24,21931.42578125,22283.33984375,21608.1328125,21916.380859375,953221412,BTC-INR,4
75,2014-10-24,228.70721435546875,231.1731719970703,227.79042053222656,229.1989288330078,217589544,LTC-INR,4
76,2014-10-25,21932.6484375,22009.09765625,20970.357421875,21239.09375,1108677900,BTC-INR,5
77,2014-10-25,229.27232360839844,229.95181274414062,221.95208740234375,224.30735778808594,144975499,LTC-INR,5
78,2014-10-26,21252.3046875,21969.95703125,21034.8203125,21693.697265625,689426100,BTC-INR,6
79,2014-10-26,224.3929901123047,230.412353515625,223.93917846679688,227.95433044433594,121499844,LTC-INR,6
80,2014-10-27,21698.162109375,21975.17578125,21426.67578125,21634.697265625,798792570,BTC-INR,0
81,2014-10-27,227.76351928710938,238.58265686035156,227.39768981933594,233.35003662109375,165147744,LTC-INR,0
82,2014-10-28,21648.546875,22079.619140625,21640.3828125,21876.56640625,479956017,BTC-INR,1
83,2014-10-28,233.65402221679688,238.957763671875,232.1585235595703,235.27565002441406,135926406,LTC-INR,1
84,2014-10-29,21844.205078125,21889.71875,20548.140625,20563.337890625,1114757693,BTC-INR,2
85,2014-10-29,235.69223022460938,235.71975708007812,227.96751403808594,228.3688507080078,156343163,LTC-INR,2
86,2014-10-30,20570.5703125,21554.830078125,20581.796875,21210.359375,1853677508,BTC-INR,3
87,2014-10-30,228.83148193359375,234.59251403808594,228.47213745117188,232.54644775390625,163847502,LTC-INR,3
88,2014-10-31,21192.177734375,21329.939453125,20697.146484375,20769.52734375,770162106,BTC-INR,4
89,2014-10-31,232.47213745117188,233.16122436523438,229.83157348632812,230.4580535888672,141436421,LTC-INR,4
90,2014-11-01,20789.72265625,20905.07421875,19709.56640625,19997.73046875,1023813308,BTC-INR,5
91,2014-11-01,230.62135314941406,230.65142822265625,218.49314880371094,219.19851684570312,152015146,LTC-INR,5
92,2014-11-02,20017.744140625,20200.37890625,19683.23046875,20006.509765625,528176232,BTC-INR,6
93,2014-11-02,219.58465576171875,222.4104461669922,218.21075439453125,220.0892791748047,124707646,LTC-INR,6
94,2014-11-03,19986.681640625,20529.43359375,19981.27734375,20115.08984375,795167385,BTC-INR,0
95,2014-11-03,220.13902282714844,224.79483032226562,218.2734375,219.72865295410156,124938645,LTC-INR,0
96,2014-11-04,20090.95703125,20358.8828125,19945.099609375,20254.203125,959447318,BTC-INR,1
97,2014-11-04,219.87359619140625,222.11245727539062,217.7547607421875,220.12100219726562,143169114,LTC-INR,1
98,2014-11-05,20265.908203125,21089.72265625,20265.908203125,20851.23046875,1217172424,BTC-INR,2
99,2014-11-05,220.0321502685547,225.73532104492188,220.0321502685547,223.86668395996094,175387267,LTC-INR,2
100,2014-11-06,20849.51171875,21703.87890625,20786.001953125,21477.841796875,1155827530,BTC-INR,3
101,2014-11-06,223.70022583007812,225.36233520507812,222.2636260986328,224.41143798828125,151373008,LTC-INR,3
102,2014-11-07,21510.30859375,21700.072265625,21020.93359375,21060.234375,1035387471,BTC-INR,4
103,2014-11-07,224.41819763183594,225.2471466064453,218.649658203125,218.79603576660156,148658200,LTC-INR,4
104,2014-11-08,21044.181640625,21344.203125,21044.181640625,21249.240234375,524974082,BTC-INR,5
105,2014-11-08,218.7517547607422,220.1110076904297,217.25596618652344,218.727783203125,92763071,LTC-INR,5
106,2014-11-09,21242.3515625,22364.818359375,21173.404296875,22342.552734375,1488765428,BTC-INR,6
107,2014-11-09,218.64044189453125,223.71214294433594,218.15455627441406,223.3529510498047,115249914,LTC-INR,6
108,2014-11-10,22281.109375,23071.798828125,21945.306640625,22554.818359375,1871767647,BTC-INR,0
109,2014-11-10,223.39599609375,229.36875915527344,220.55474853515625,227.17037963867188,217944959,LTC-INR,0
110,2014-11-11,22489.228515625,22862.484375,22382.431640625,22615.08203125,974171544,BTC-INR,1
111,2014-11-11,227.347412109375,230.0428924560547,225.99151611328125,226.0856170654297,171227460,LTC-INR,1
112,2014-11-12,22632.916015625,26367.49609375,22632.916015625,25989.703125,2809257152,BTC-INR,2
113,2014-11-12,226.32179260253906,254.123046875,226.32179260253906,249.64991760253906,535865470,LTC-INR,2
114,2014-11-13,26217.47265625,28131.787109375,24705.1640625,25913.068359375,3630422550,BTC-INR,3
115,2014-11-13,253.6002655029297,267.73431396484375,247.55361938476562,252.3748779296875,859981170,LTC-INR,3
116,2014-11-14,25770.302734375,25821.732421875,23751.1015625,24547.359375,1825801586,BTC-INR,4
117,2014-11-14,251.6259307861328,251.9770050048828,238.47557067871094,246.16407775878906,468208284,LTC-INR,4
118,2014-11-15,24660.40234375,25023.10546875,22893.048828125,23209.287109375,970465387,BTC-INR,5
119,2014-11-15,246.3424072265625,249.14381408691406,235.08062744140625,237.83143615722656,240141668,LTC-INR,5
120,2014-11-16,23122.71484375,24114.25390625,23114.81640625,23934.2578125,734635048,BTC-INR,6
121,2014-11-16,237.0206298828125,240.70811462402344,236.0827178955078,239.63938903808594,184562740,LTC-INR,6
122,2014-11-17,23963.07421875,25301.07421875,23337.173828125,23949.5625,2566692216,BTC-INR,0
123,2014-11-17,239.449951171875,246.5343475341797,236.80027770996094,239.70333862304688,245246122,LTC-INR,0
124,2014-11-18,23972.869140625,24221.013671875,22897.919921875,23155.34375,1988611588,BTC-INR,1
125,2014-11-18,239.561767578125,241.10031127929688,231.49037170410156,232.6754150390625,248393001,LTC-INR,1
126,2014-11-19,23074.9921875,23902.8828125,23074.9921875,23567.771484375,1172446374,BTC-INR,2
127,2014-11-19,233.2802276611328,237.61253356933594,233.6296844482422,235.79600524902344,177014519,LTC-INR,2
128,2014-11-20,23552.412109375,23658.80859375,22091.880859375,22157.453125,1562439744,BTC-INR,3
129,2014-11-20,235.76504516601562,236.41778564453125,222.05401611328125,223.62718200683594,228041453,LTC-INR,3
130,2014-11-21,22159.8671875,22159.8671875,21283.328125,21669.25,1843616801,BTC-INR,4
131,2014-11-21,223.79745483398438,223.79745483398438,215.25466918945312,215.9791259765625,237867152,LTC-INR,4
132,2014-11-22,21715.94140625,22533.4921875,21671.1015625,21797.22265625,943298663,BTC-INR,5
133,2014-11-22,216.23916625976562,223.61915588378906,215.50294494628906,217.60719299316406,151102574,LTC-INR,5
134,2014-11-23,21812.970703125,22904.314453125,21812.970703125,22702.2265625,935800695,BTC-INR,6
135,2014-11-23,217.57569885253906,223.08428955078125,217.14027404785156,221.99667358398438,104191485,LTC-INR,6
136,2014-11-24,22663.625,23948.876953125,22650.978515625,23311.326171875,1913026685,BTC-INR,0
137,2014-11-24,222.01394653320312,228.1696014404297,220.31509399414062,224.4258270263672,202962631,LTC-INR,0
138,2014-11-25,23310.3984375,24435.9375,23195.380859375,23215.2734375,1573600070,BTC-INR,1
139,2014-11-25,224.20501708984375,228.86270141601562,219.40313720703125,220.64988708496094,214549610,LTC-INR,1
140,2014-11-26,23256.775390625,23349.291015625,22600.11328125,22757.8984375,1149213026,BTC-INR,2
141,2014-11-26,220.73707580566406,221.7576141357422,218.68798828125,219.96522521972656,154288754,LTC-INR,2
142,2014-11-27,22889.615234375,23131.40625,22776.400390625,22862.2421875,541021915,BTC-INR,3
143,2014-11-27,220.25001525878906,221.43846130371094,219.7216796875,220.16078186035156,109137253,LTC-INR,3
144,2014-11-28,22843.935546875,23810.609375,22243.02734375,23413.12109375,1427157568,BTC-INR,4
145,2014-11-28,220.21705627441406,226.5620880126953,217.23146057128906,224.14207458496094,124834072,LTC-INR,4
146,2014-11-29,23394.7734375,24106.845703125,23145.556640625,23353.662109375,956285442,BTC-INR,5
147,2014-11-29,224.1949462890625,226.1484832763672,222.05604553222656,223.04869079589844,140849285,LTC-INR,5
148,2014-11-30,23354.845703125,23791.267578125,23217.953125,23512.6328125,571848196,BTC-INR,6
149,2014-11-30,223.02877807617188,224.7801971435547,221.5678253173828,222.4149169921875,75025207,LTC-INR,6
150,2014-12-01,23525.1953125,23836.919921875,23372.3125,23492.33203125,728659035,BTC-INR,0
151,2014-12-01,222.38381958007812,224.0979461669922,221.3100128173828,221.5859375,78987308,LTC-INR,0
152,2014-12-02,23492.640625,23766.19140625,23425.6171875,23561.453125,763977739,BTC-INR,1
153,2014-12-02,221.6385955810547,226.6524200439453,221.62620544433594,224.36566162109375,126789991,LTC-INR,1
154,2014-12-03,23586.6015625,23720.80078125,23171.08203125,23193.619140625,825058505,BTC-INR,2
155,2014-12-03,224.1741180419922,226.2209930419922,221.7570037841797,223.39620971679688,106097152,LTC-INR,2
156,2014-12-04,23237.40625,23433.064453125,22718.3125,22832.287109375,897566040,BTC-INR,3
157,2014-12-04,223.3764190673828,225.04518127441406,221.5387420654297,221.93470764160156,141567914,LTC-INR,3
158,2014-12-05,22822.279296875,23473.12109375,22594.578125,23328.392578125,939798965,BTC-INR,4
159,2014-12-05,222.02490234375,224.24423217773438,220.8931884765625,223.9792938232422,145529001,LTC-INR,4
160,2014-12-06,23322.388671875,23427.06640625,22962.609375,23200.31640625,433897936,BTC-INR,5
161,2014-12-06,223.83876037597656,224.59832763671875,223.07797241210938,223.7496337890625,104648260,LTC-INR,5
162,2014-12-07,23203.47265625,23293.603515625,23106.841796875,23219.505859375,401852610,BTC-INR,6
163,2014-12-07,223.81649780273438,232.10716247558594,223.37759399414062,229.73193359375,108902234,LTC-INR,6
164,2014-12-08,23211.458984375,23277.322265625,22369.982421875,22371.404296875,1168223141,BTC-INR,0
165,2014-12-08,229.55921936035156,233.0784149169922,225.8225555419922,225.8225555419922,141893242,LTC-INR,0
166,2014-12-09,22370.5390625,22442.986328125,21352.466796875,21791.7890625,2036481985,BTC-INR,1
167,2014-12-09,225.93505859375,226.79429626464844,215.46536254882812,217.8547821044922,223161378,LTC-INR,1
168,2014-12-10,21790.921875,21777.33203125,21474.62890625,21474.62890625,1018517400,BTC-INR,2
169,2014-12-10,218.0199737548828,218.67239379882812,216.222900390625,216.99131774902344,122907560,LTC-INR,2
170,2014-12-11,21349.080078125,22472.791015625,21003.306640625,21896.111328125,2025983311,BTC-INR,3
171,2014-12-11,216.62367248535156,221.17098999023438,213.66981506347656,217.46307373046875,166649970,LTC-INR,3
172,2014-12-12,21916.537109375,22066.732421875,21784.40625,22039.162109375,1062117347,BTC-INR,4
173,2014-12-12,217.32687377929688,218.1190948486328,217.32687377929688,217.9716796875,128841540,LTC-INR,4
174,2014-12-13,22029.099609375,22029.099609375,21666.94921875,21716.2109375,729918888,BTC-INR,5
175,2014-12-13,217.96292114257812,218.16233825683594,216.27438354492188,217.3065185546875,132651204,LTC-INR,5
176,2014-12-14,21675.638671875,22087.55078125,21593.806640625,21982.2734375,776136228,BTC-INR,6
177,2014-12-14,217.2521209716797,218.72372436523438,216.78076171875,217.5821990966797,96745088,LTC-INR,6
178,2014-12-15,21965.33203125,21993.71484375,21787.755859375,21813.716796875,1090493193,BTC-INR,0
179,2014-12-15,217.62159729003906,217.6522216796875,217.8472442626953,217.968505859375,144776075,LTC-INR,0
180,2014-12-16,21834.435546875,21719.9453125,20815.861328125,20815.861328125,1964396561,BTC-INR,1
181,2014-12-16,218.03546142578125,217.3238067626953,190.25209045410156,191.90621948242188,332240265,LTC-INR,1
182,2014-12-17,20802.6875,21186.04296875,20016.87890625,20310.572265625,2386125168,BTC-INR,2
183,2014-12-17,191.60708618164062,194.6865692138672,184.19287109375,186.7487030029297,252106279,LTC-INR,2
184,2014-12-18,20311.14453125,20560.37890625,19230.50390625,19611.720703125,2467115540,BTC-INR,3
185,2014-12-18,187.01547241210938,190.2884063720703,170.8996124267578,176.69479370117188,270893355,LTC-INR,3
186,2014-12-19,19598.052734375,20144.025390625,19338.71875,20100.390625,1506572844,BTC-INR,4
187,2014-12-19,176.67652893066406,181.7416534423828,171.76158142089844,181.44252014160156,175822378,LTC-INR,4
188,2014-12-20,20086.224609375,20889.75390625,19986.623046875,20866.41796875,1318977708,BTC-INR,5
189,2014-12-20,181.31539916992188,186.15896606445312,181.31539916992188,184.88719177246094,163895946,LTC-INR,5
190,2014-12-21,20840.298828125,20845.73828125,20167.42578125,20290.111328125,961728624,BTC-INR,6
191,2014-12-21,184.32119750976562,184.6842041015625,179.70150756835938,180.2586669921875,138345721,LTC-INR,6
192,2014-12-22,20304.33984375,21095.3125,20235.638671875,20980.171875,1410649047,BTC-INR,0
193,2014-12-22,180.88221740722656,183.5277862548828,179.33535766601562,182.4252166748047,156611370,LTC-INR,0
194,2014-12-23,20988.455078125,21330.68359375,20835.7890625,21221.90234375,1051301506,BTC-INR,1
195,2014-12-23,182.52194213867188,184.13601684570312,181.48703002929688,182.80271911621094,120603265,LTC-INR,1
196,2014-12-24,21210.041015625,21232.62109375,20410.990234375,20485.74609375,958587434,BTC-INR,2
197,2014-12-24,182.5325164794922,182.73104858398438,173.3679962158203,173.9256591796875,131872384,LTC-INR,2
198,2014-12-25,20469.99609375,20494.38671875,20131.587890625,20261.79296875,627759395,BTC-INR,3
199,2014-12-25,173.77386474609375,174.84027099609375,169.64283752441406,171.45556640625,104222399,LTC-INR,3
200,2014-12-26,20270.939453125,21064.482421875,20110.564453125,20842.03125,1043010354,BTC-INR,4
201,2014-12-26,171.5349578857422,178.60801696777344,170.32626342773438,176.79725646972656,132730941,LTC-INR,4
202,2014-12-27,20820.357421875,20904.76171875,19869.982421875,20075.462890625,965133349,BTC-INR,5
203,2014-12-27,176.6631622314453,177.66673278808594,171.7933807373047,172.6825408935547,138606196,LTC-INR,5
204,2014-12-28,20094.33984375,20340.1796875,19771.33984375,20162.91796875,742135504,BTC-INR,6
205,2014-12-28,172.81285095214844,175.53501892089844,169.8771209716797,173.7052001953125,108171687,LTC-INR,6
206,2014-12-29,20192.28125,20355.369140625,19883.025390625,19906.13671875,783238663,BTC-INR,0
207,2014-12-29,173.7534942626953,174.6064453125,170.9996795654297,171.56570434570312,93684957,LTC-INR,0
208,2014-12-30,19909.25390625,20067.5,19601.873046875,19694.51171875,794043654,BTC-INR,1
209,2014-12-30,171.65167236328125,172.646484375,169.0350341796875,171.38015747070312,97373863,LTC-INR,1
210,2014-12-31,19705.728515625,20181.763671875,19552.599609375,20181.763671875,878820987,BTC-INR,2
211,2014-12-31,171.369384765625,172.06118774414062,170.6379852294922,171.37416076660156,99432977,LTC-INR,2
212,2015-01-01,20197.017578125,20197.017578125,19892.08984375,19907.673828125,509115443,BTC-INR,3
213,2015-01-01,171.7069549560547,171.7069549560547,170.38348388671875,170.9848175048828,48823402,LTC-INR,3
214,2015-01-02,19896.90625,19983.1328125,19864.34375,19932.076171875,497343325,BTC-INR,4
215,2015-01-02,170.88218688964844,170.99685668945312,168.5417938232422,168.7638702392578,54120652,LTC-INR,4
216,2015-01-03,19920.306640625,19939.541015625,17784.05859375,17784.05859375,2091351888,BTC-INR,5
217,2015-01-03,168.70692443847656,168.70692443847656,134.9650421142578,134.9650421142578,328566172,LTC-INR,5
218,2015-01-04,17788.107421875,18173.04296875,16299.111328125,16715.6171875,3519653157,BTC-INR,6
219,2015-01-04,133.51361083984375,136.31268310546875,120.99818420410156,123.79914855957031,246002618,LTC-INR,6
220,2015-01-05,16771.865234375,17625.943359375,16771.865234375,17385.18359375,2784603752,BTC-INR,0
221,2015-01-05,123.88455963134766,136.81239318847656,123.88455963134766,131.88528442382812,674539330,LTC-INR,0
222,2015-01-06,17393.859375,18279.744140625,17321.650390625,18193.03515625,1477729149,BTC-INR,1
223,2015-01-06,132.0220947265625,134.65652465820312,129.97140502929688,134.2674560546875,206154332,LTC-INR,1
224,2015-01-07,18185.9140625,18902.166015625,17995.33203125,18622.703125,1573322436,BTC-INR,2
225,2015-01-07,134.64761352539062,136.17276000976562,131.7361602783203,134.0172576904297,214418867,LTC-INR,2
226,2015-01-08,18609.921875,18609.921875,17683.90625,17757.482421875,1252303275,BTC-INR,3
227,2015-01-08,133.85462951660156,134.35385131835938,125.4559326171875,125.84574890136719,183279668,LTC-INR,3
228,2015-01-09,17696.94140625,18149.50390625,17581.001953125,18105.486328125,1167011117,BTC-INR,4
229,2015-01-09,125.96795654296875,126.04754638671875,122.39479064941406,123.65258026123047,121645070,LTC-INR,4
230,2015-01-10,17911.90625,17963.279296875,17080.41015625,17132.15625,951652783,BTC-INR,5
231,2015-01-10,122.81903076171875,123.46429443359375,101.11486053466797,103.07623291015625,181498141,LTC-INR,5
232,2015-01-11,17120.435546875,17434.03125,16523.857421875,16562.572265625,1134728876,BTC-INR,6
233,2015-01-11,103.09368896484375,117.09700012207031,102.49456024169922,107.51769256591797,160943618,LTC-INR,6
234,2015-01-12,16592.873046875,16913.333984375,16508.701171875,16620.7578125,1171805820,BTC-INR,0
235,2015-01-12,107.08876037597656,111.51849365234375,105.6233139038086,106.39368438720703,107891934,LTC-INR,0
236,2015-01-13,16595.80859375,16650.61328125,13627.5751953125,13996.60546875,4514136731,BTC-INR,1
237,2015-01-13,106.14356231689453,106.69842529296875,95.2892074584961,95.50321197509766,250355702,LTC-INR,1
238,2015-01-14,13874.7109375,13874.7109375,10649.0556640625,11058.4150390625,6062387131,BTC-INR,2
239,2015-01-14,96.02933502197266,98.07805633544922,69.15211486816406,71.8387451171875,293144275,LTC-INR,2
240,2015-01-15,10983.53515625,14214.7529296875,10983.53515625,13022.91796875,5074863658,BTC-INR,3
241,2015-01-15,71.60466766357422,85.42367553710938,71.56121063232422,79.60871124267578,216408185,LTC-INR,3
242,2015-01-16,12974.884765625,13717.5908203125,12358.8330078125,12873.9208984375,2376915165,BTC-INR,4
243,2015-01-16,79.26241302490234,91.17244720458984,78.92108154296875,86.75143432617188,165135007,LTC-INR,4
244,2015-01-17,12857.650390625,13098.73828125,12055.94140625,12327.2197265625,1451952991,BTC-INR,5
245,2015-01-17,86.47489166259766,86.83495330810547,77.46673583984375,80.01680755615234,93723000,LTC-INR,5
246,2015-01-18,12376.09375,13529.56640625,12033.11328125,13012.6220703125,1861214712,BTC-INR,6
247,2015-01-18,80.17890167236328,84.89610290527344,76.30181884765625,82.48646545410156,104850039,LTC-INR,6
248,2015-01-19,13082.6533203125,13356.9462890625,12785.30078125,13241.8828125,1149911029,BTC-INR,0
249,2015-01-19,82.19198608398438,83.90279388427734,80.59058380126953,82.69390106201172,44906145,LTC-INR,0
250,2015-01-20,13121.4580078125,13265.302734375,12657.32421875,13027.5703125,1482750315,BTC-INR,1
251,2015-01-20,82.64521026611328,82.8806381225586,80.18778991699219,81.59685516357422,65944539,LTC-INR,1
252,2015-01-21,13031.4541015625,14020.3505859375,13008.5478515625,13965.5107421875,1841859130,BTC-INR,2
253,2015-01-21,81.6184310913086,84.58016204833984,81.26764678955078,84.52722930908203,73328823,LTC-INR,2
254,2015-01-22,13991.669921875,14588.51953125,13937.0126953125,14375.4755859375,2066011914,BTC-INR,3
255,2015-01-22,84.58631896972656,89.48631286621094,84.58631896972656,87.38081359863281,102282513,LTC-INR,3
256,2015-01-23,14382.3115234375,14426.5283203125,13869.8212890625,14305.7568359375,1512511031,BTC-INR,4
257,2015-01-23,86.98417663574219,87.85472869873047,85.03607940673828,87.59611511230469,77864368,LTC-INR,4
258,2015-01-24,14294.7607421875,15247.541015625,14130.251953125,15225.2412109375,1522388975,BTC-INR,5
259,2015-01-24,87.88667297363281,115.91902160644531,87.17715454101562,113.26463317871094,298483456,LTC-INR,5
260,2015-01-25,15194.833984375,15669.1962890625,14982.1630859375,15585.896484375,2062985261,BTC-INR,6
261,2015-01-25,113.1571273803711,145.89317321777344,113.00048065185547,138.11306762695312,563837712,LTC-INR,6
262,2015-01-26,15608.072265625,19027.115234375,15608.072265625,16809.017578125,6564093210,BTC-INR,0
263,2015-01-26,137.94046020507812,146.5326690673828,126.66091918945312,127.91173553466797,541081927,LTC-INR,0
264,2015-01-27,16790.208984375,16932.37890625,15400.1201171875,16176.0478515625,2725876605,BTC-INR,1
265,2015-01-27,127.48946380615234,131.2023468017578,114.78041076660156,128.07489013671875,276442653,LTC-INR,1
266,2015-01-28,16168.435546875,16363.9169921875,13927.6826171875,14349.0478515625,2720697005,BTC-INR,2
267,2015-01-28,128.39352416992188,131.06849670410156,110.99586486816406,114.83531951904297,202154630,LTC-INR,2
