,date,daily_return
149,2021-02-03,0.0005985731016903654
150,2021-02-04,0.010508665870591285
151,2021-02-05,0.004684063903003483
152,2021-02-08,0.006531826985393064
153,2021-02-09,0.00024030626461707435
154,2021-02-10,0.0009101432253064331
155,2021-02-11,0.0002639949562247418
156,2021-02-12,0.0010870068889463282
157,2021-02-16,0.00033902356672666466
158,2021-02-17,0.004718172734894999
159,2021-02-18,-0.0023002681105194498
160,2021-02-19,-0.0031772291397485814
161,2021-02-22,0.001362627696582208
162,2021-02-23,0.0006782008371761075
163,2021-02-24,0.012407527575402073
164,2021-02-25,-0.013811775147903806
165,2021-02-26,-0.01588111971741534
166,2021-03-01,0.01699367353670713
167,2021-03-02,-0.004106192841183152
168,2021-03-03,-0.003270667866785268
169,2021-03-04,-0.010989836311958736
170,2021-03-05,0.01992870153532964
171,2021-03-08,0.010271933020179418
172,2021-03-09,0.0015165406826055466
173,2021-03-10,0.013993499255687814
174,2021-03-11,0.004167799802999285
175,2021-03-12,0.00752483910866769
176,2021-03-15,0.008371382441704827
177,2021-03-16,-0.002446014630594158
178,2021-03-17,0.0039807932129568785
179,2021-03-18,-0.0055719943432915265
180,2021-03-19,-0.006708064307754936
181,2021-03-22,0.004411550201282851
182,2021-03-23,-0.007806626448709967
183,2021-03-24,0.000129766522367254
184,2021-03-25,0.005062451148275588
185,2021-03-26,0.01654196507108201
186,2021-03-29,0.0038064224361929666
187,2021-03-30,-0.005584134698719906
188,2021-03-31,-0.002208071043975861
189,2021-04-01,0.003698654319988803
190,2021-04-05,0.011251845353803464
191,2021-04-06,-0.003440866703742793
192,2021-04-07,0.0015350974978535893
193,2021-04-08,-0.0009623203345232839
194,2021-04-09,0.007021754631870891
195,2021-04-12,-0.0025335485187850328
196,2021-04-13,-0.002650985420621278
197,2021-04-14,0.0005088468263054604
198,2021-04-15,0.0067683528606625925
199,2021-04-16,0.0055000369277190785
200,2021-04-19,-0.0026656634582392794
201,2021-04-20,-0.004762040382186338
202,2021-04-21,0.008658141104973371
203,2021-04-22,-0.009520951473153473
204,2021-04-23,0.0046421502181023585
205,2021-04-26,-0.0029401489088792857
206,2021-04-27,-0.0007197360644995118
207,2021-04-28,-0.0031319559692127635
208,2021-04-29,0.005705547926814452
209,2021-04-30,-0.005117354402839332
210,2021-05-03,0.008163445311339399
211,2021-05-04,0.0003118002618214906
212,2021-05-05,0.0041285989163314775
213,2021-05-06,0.008591359721699436
214,2021-05-07,0.0067430521349886
215,2021-05-10,-0.00017363543608037453
216,2021-05-11,-0.0128205556625019
217,2021-05-12,-0.016183228444099577
218,2021-05-13,0.012355518748512278
219,2021-05-14,0.009655655799001007
220,2021-05-17,0.0005097456266016478
221,2021-05-18,-0.006862712571098264
222,2021-05-19,-0.004776580015770138
223,2021-05-20,0.005897425363498865
224,2021-05-21,0.0017533059309049442
225,2021-05-24,0.005750701915023112
226,2021-05-25,-0.003904290284065491
227,2021-05-26,-0.0009438647756509749
228,2021-05-27,0.002410132714279499
229,2021-05-28,0.0016494970411890018
230,2021-06-01,-0.0009099345041652419
231,2021-06-02,0.00317488566584241
232,2021-06-03,0.0005873868036072267
233,2021-06-04,0.0052806483579676735
234,2021-06-07,-0.004511579647306137
235,2021-06-08,-0.0012834986133954045
236,2021-06-09,-0.0018528403889628818
237,2021-06-10,0.004820025249946678
238,2021-06-11,1.8658979520899514e-05
239,2021-06-14,-0.002302002024136353
240,2021-06-15,-0.001987346436419967
241,2021-06-16,-0.006117056102913339
242,2021-06-17,-0.005162168484340693
243,2021-06-18,-0.016782786921976055
244,2021-06-21,0.016269203811513075
245,2021-06-22,0.001262028425080899
246,2021-06-23,-0.0031093997466098834
247,2021-06-24,0.008134210595893606
248,2021-06-25,0.010065655675513678
249,2021-06-28,-0.004516677582425924
250,2021-06-29,-0.0004013198068039556
251,2021-06-30,0.00554371354554308
252,2021-07-01,0.003530286423186376
253,2021-07-02,0.004880464500441789
254,2021-07-06,-0.0061206809096417585
255,2021-07-07,0.0032695726312654974
256,2021-07-08,-0.006134054897457842
257,2021-07-09,0.011208128850154245
258,2021-07-12,0.0021013947789965508
259,2021-07-13,-0.0019927457078992047
260,2021-07-14,0.001824552389895567
261,2021-07-15,-9.717395423605537e-05
262,2021-07-16,-0.007537661844268129
263,2021-07-19,-0.01850519375335504
264,2021-07-20,0.012483650868582627
265,2021-07-21,0.008613655325722175
266,2021-07-22,0.0003659196363782763
267,2021-07-23,0.006322132259881694
268,2021-07-26,0.00332403840642443
269,2021-07-27,-0.0011677511456420397
270,2021-07-28,-0.003347333026644391
271,2021-07-29,0.003430992108807378
272,2021-07-30,-0.0029786537625852553
273,2021-08-02,-0.0028914464778339037
274,2021-08-03,0.007847749423942237
275,2021-08-04,-0.009455750675792749
276,2021-08-05,0.006775443167165284
277,2021-08-06,0.0027604578168511588
278,2021-08-09,-0.0024948461054367563
279,2021-08-10,0.00413396914479931
280,2021-08-11,0.005333990415527045
281,2021-08-12,0.001818985391689591
282,2021-08-13,0.001518417151328944
283,2021-08-16,0.003830523817968354
284,2021-08-17,-0.004450974703361788
285,2021-08-18,-0.011686823278550668
286,2021-08-19,-0.0005944006761857591
287,2021-08-20,0.005793662360773729
288,2021-08-23,0.00573510650171438
289,2021-08-24,-0.0001251693744995669
290,2021-08-25,0.0006879210374259342
291,2021-08-26,-0.006416231747689297
292,2021-08-27,0.005380181160345119
293,2021-08-30,-0.0006020022883854415
294,2021-08-31,-0.00023063895417980133
295,2021-09-01,-0.001212771076620653
296,2021-09-02,0.005499770433021725
297,2021-09-03,-0.0019899809758886266
298,2021-09-07,-0.008685273492438307
299,2021-09-08,-0.0014541258623651646
300,2021-09-09,-0.00552361477281813
301,2021-09-10,-0.00720120787400319
302,2021-09-13,0.005970514764628744
303,2021-09-14,-0.008310102581483047
304,2021-09-15,0.007291313573336733
305,2021-09-16,-0.002704775883935819
306,2021-09-17,-0.004630298605507364
307,2021-09-20,-0.015199002805446536
308,2021-09-21,-0.001325160743734982
309,2021-09-22,0.008844497740119823
310,2021-09-23,0.014250036662285805
311,2021-09-24,0.00033896966589852377
312,2021-09-27,0.001251039299693598
313,2021-09-28,-0.012704289798751022
314,2021-09-29,0.004670991552124276
315,2021-09-30,-0.014492234146836376
316,2021-10-01,0.01710484237437175
317,2021-10-04,-0.005470159481506344
318,2021-10-05,0.006512378370423913
319,2021-10-06,0.0010970000414326148
320,2021-10-07,0.010172653926027592
321,2021-10-08,-0.0008482550463258712
322,2021-10-11,-0.007218164915730797
323,2021-10-12,-0.004950839945434073
324,2021-10-13,-0.00021186235648457764
325,2021-10-14,0.01399344167256815
326,2021-10-15,0.006698770868586652
327,2021-10-18,-0.0037028308737962795
328,2021-10-19,0.008656214764534728
329,2021-10-20,0.006392563664174846
330,2021-10-21,-0.0013949079398257948
331,2021-10-22,-0.0007473886500842092
332,2021-10-25,0.0016058999493200202
333,2021-10-26,0.0006851526784404937
334,2021-10-27,-0.00784263892003333
335,2021-10-28,0.009649130546400006
336,2021-10-29,0.0032488644335498047
337,2021-11-01,0.0027780660286927444
338,2021-11-02,0.004620709645760876
339,2021-11-03,0.003536976816112844
340,2021-11-04,0.0006454473570956532
341,2021-11-05,0.0004928139364126431
342,2021-11-08,0.0018001206677830312
343,2021-11-09,-0.0024071666105245954
344,2021-11-10,-0.002780817773046288
345,2021-11-11,-0.005068294423489745
346,2021-11-12,0.0034469495773029155
347,2021-11-15,0.0007558694510602882
348,2021-11-16,-0.0006199259016970156
349,2021-11-17,-0.005642455104252968
350,2021-11-18,-0.004779879557745666
351,2021-11-19,-0.008684672229473018
352,2021-11-22,0.0031827065772566713
353,2021-11-23,0.0063979195696976104
354,2021-11-24,-0.0002514040142824921
355,2021-11-26,-0.024115074612096617
356,2021-11-29,0.002758666041033363
357,2021-11-30,-0.017460350621766974
358,2021-12-01,-0.009598113967632101
359,2021-12-02,0.01603516797691507
360,2021-12-03,0.0010777087239347018
361,2021-12-06,0.017783533144821614
362,2021-12-07,0.010792385738397728
363,2021-12-08,0.0013749983453699953
364,2021-12-09,0.0006406802241717711
365,2021-12-10,0.005875810914226806
366,2021-12-13,-0.005346785225191544
367,2021-12-14,8.3496451410422e-05
368,2021-12-15,0.009847064410553219
369,2021-12-16,0.0032948499697385307
370,2021-12-17,-0.012815601172571476
371,2021-12-20,-0.009520793791859168
372,2021-12-21,0.013923701823898826
373,2021-12-22,0.006132469651878806
374,2021-12-23,0.004356637747306753
375,2021-12-27,0.009389709767057986
376,2021-12-28,0.0028881209407045656
377,2021-12-29,0.002568970991941245
378,2021-12-30,-0.0019254421957361082
379,2021-12-31,-0.002049776015588366
380,2022-01-03,0.007345103584929279
381,2022-01-04,0.005839108205820354
382,2022-01-05,-0.004232638232014531
383,2022-01-06,-0.0027470994647439753
384,2022-01-07,0.0038236031899815323
385,2022-01-10,-0.0022684216677681915
386,2022-01-11,0.003299967473035942
387,2022-01-12,0.00023858870519589834
388,2022-01-13,-0.0034292204823998694
389,2022-01-14,-0.004454441383167034
390,2022-01-18,-0.011466238691359982
391,2022-01-19,-0.008053952161725362
392,2022-01-20,-0.008325567930111617
393,2022-01-21,-0.012071062004704806
394,2022-01-24,0.00020153276452997902
395,2022-01-25,0.001923363019526307
396,2022-01-26,-0.005220991677343209
397,2022-01-27,-0.0006779901793059225
398,2022-01-28,0.013490524242851677
399,2022-01-31,0.010311432608134849
400,2022-02-01,0.006300928810762223
401,2022-02-02,0.006538179956473873
402,2022-02-03,-0.013683877070691644
403,2022-02-04,-0.0014013364202622742
404,2022-02-07,0.00040591737586308707
405,2022-02-08,0.006742292249208959
406,2022-02-09,0.007208359063760662
407,2022-02-10,-0.01208021932502874
408,2022-02-11,-0.011823779208745774
409,2022-02-14,-0.005644955568655198
410,2022-02-15,0.012328998517586112
411,2022-02-16,-0.0013651152758060862
412,2022-02-17,-0.012863584436625712
413,2022-02-18,-0.004939523364836146
414,2022-02-22,-0.011263132363259293
415,2022-02-23,-0.011755069463861316
416,2022-02-24,-0.0017694515668251565
417,2022-02-25,0.027483596471023105
418,2022-02-28,-0.004898145882259659
419,2022-03-01,-0.015360233223769353
420,2022-03-02,0.01735205162020584
421,2022-03-03,-0.0006825438063587432
422,2022-03-04,-0.002925378366276878
423,2022-03-07,-0.02053850338732862
424,2022-03-08,-0.006216565684563187
425,2022-03-09,0.017424488131522663
426,2022-03-10,-0.003922743308104146
427,2022-03-11,-0.00584026346184599
428,2022-03-14,-0.00017997694707423483
429,2022-03-15,0.016523413468895715
430,2022-03-16,0.012943925745722746
431,2022-03-17,0.010904163745541269
432,2022-03-18,0.0054950733736123195
433,2022-03-21,-0.003171861602533953
434,2022-03-22,0.0070882907487086425
435,2022-03-23,-0.010234183489453118
436,2022-03-24,0.009992501014129192
437,2022-03-25,0.006647991380830791
438,2022-03-28,0.0017138066506889728
439,2022-03-29,0.009258564808700562
440,2022-03-30,0.0002451797298247936
441,2022-03-31,-0.015617945607220837
442,2022-04-01,0.003896511527048597
443,2022-04-04,0.0018985167843499592
444,2022-04-05,-0.006649642420524971
445,2022-04-06,-0.00036138885136761077
446,2022-04-07,0.003921068676021578
447,2022-04-08,0.0030151960881810796
448,2022-04-11,-0.01178305984100441
449,2022-04-12,-0.003164016115334571
450,2022-04-13,0.008325110548815427
451,2022-04-14,-0.002301810088132709
452,2022-04-18,-0.002217944349716414
453,2022-04-19,0.014705733419904828
454,2022-04-20,0.007097150291523734
455,2022-04-21,-0.008295018555821057
456,2022-04-22,-0.02598127675183432
457,2022-04-25,0.006015367732244645
458,2022-04-26,-0.02260766416503717
459,2022-04-27,-0.0024845434448793682
460,2022-04-28,0.02088056530730391
461,2022-04-29,-0.02646998380234539
462,2022-05-02,0.001893824366668386
463,2022-05-03,0.0022884670386656555
464,2022-05-04,0.027327093038009627
465,2022-05-05,-0.02747550844823756
466,2022-05-06,-0.0022604896700022708
467,2022-05-09,-0.01784970279285333
468,2022-05-10,-0.0025766421374871507
469,2022-05-11,-0.008013640415645486
470,2022-05-12,-0.0010965176004997562
471,2022-05-13,0.013546876725669335
472,2022-05-16,0.002186777835986111
473,2022-05-17,0.013167063773045948
474,2022-05-18,-0.035189522338926686
475,2022-05-19,-0.013771943063813278
476,2022-05-20,0.0031999465222663616
477,2022-05-23,0.02026592104340119
478,2022-05-24,0.002818353094978595
479,2022-05-25,0.0047083109044380655
480,2022-05-26,0.0143770424933777
481,2022-05-27,0.01693904839757584
482,2022-05-31,-0.005241075056734183
483,2022-06-01,-0.004925711456744633
484,2022-06-02,0.012321995625186091
485,2022-06-03,-0.009799089488305917
486,2022-06-06,0.00035277601682664805
487,2022-06-07,0.007564153558649242
488,2022-06-08,-0.008803736593350656
489,2022-06-09,-0.019933156287704597
490,2022-06-10,-0.02288963157950931
491,2022-06-13,-0.02625196862464462
492,2022-06-14,-0.004208878326772876
493,2022-06-15,0.010435350667025256
494,2022-06-16,-0.02081825865234618
495,2022-06-17,-0.0015922974849389695
496,2022-06-21,0.02199288942464491
497,2022-06-22,-0.0014680309508725798
498,2022-06-23,0.0065929065830002565
499,2022-06-24,0.025279975175584907
500,2022-06-27,-0.0014940898753098674
501,2022-06-28,-0.01732669701889615
502,2022-06-29,0.0007927642257106731
503,2022-06-30,-0.008773103569652529
504,2022-07-01,0.009824505892366739
505,2022-07-05,-0.0030208271434118287
506,2022-07-06,0.001587215773694355
507,2022-07-07,0.011450747271083436
508,2022-07-08,-0.0021193698114066184
509,2022-07-11,-0.004520257056811777
510,2022-07-12,-0.004867180877434618
511,2022-07-13,-0.005375101421747492
512,2022-07-14,-0.004826332862423058
513,2022-07-15,0.01930533750278903
514,2022-07-18,-0.008607061919184145
515,2022-07-19,0.020913031229913157
516,2022-07-20,0.00025026641659882485
517,2022-07-21,0.0036824719378342457
518,2022-07-22,-0.005341930448518232
519,2022-07-25,0.002790937349636333
520,2022-07-26,-0.005172484308880091
521,2022-07-27,0.012252295538343689
522,2022-07-28,0.009117985136789672
523,2022-07-29,0.008037376099617511
524,2022-08-01,-0.0010118237305438646
525,2022-08-02,-0.012338734656608747
526,2022-08-03,0.01076601826881858
527,2022-08-04,-0.004844030364450664
528,2022-08-05,0.0021252471522464457
529,2022-08-08,0.0009392928384746286
530,2022-08-09,-0.001256465796386544
531,2022-08-10,0.014634602908604405
532,2022-08-11,0.0015454990308640811
533,2022-08-12,0.012536259714792181
534,2022-08-15,0.003999431093750816
535,2022-08-16,0.006736849868429123
536,2022-08-17,-0.004388257956616736
537,2022-08-18,0.0015943367202685991
538,2022-08-19,-0.007076483228612747
539,2022-08-22,-0.01792853762831707
540,2022-08-23,-0.0038288472288044873
541,2022-08-24,0.0010861260689128886
542,2022-08-25,0.00952903433219645
543,2022-08-26,-0.028684324711194514
544,2022-08-29,-0.006048086506896195
545,2022-08-30,-0.009569878372769961
546,2022-08-31,-0.009053331483112761
547,2022-09-01,0.005993621080735571
548,2022-09-02,-0.010455619689689654
549,2022-09-06,-0.004968417676231127
550,2022-09-07,0.01338802304140112
551,2022-09-08,0.005843826300081508
552,2022-09-09,0.011822636799839852
553,2022-09-12,0.008449458562502822
554,2022-09-13,-0.03718604560069176
555,2022-09-14,0.003614733173125398
556,2022-09-15,-0.006809004636497933
557,2022-09-16,-0.002717682855113314
558,2022-09-19,0.004703174346147214
559,2022-09-20,-0.01056126559661228
560,2022-09-21,-0.0174683015335448
561,2022-09-22,-0.0014636595585768074
562,2022-09-23,-0.016147438110185965
563,2022-09-26,-0.010721146439473219
564,2022-09-27,-0.004975042910806206
565,2022-09-28,0.0172584388766367
566,2022-09-29,-0.016241517745192842
567,2022-09-30,-0.019277291909683622
568,2022-10-03,0.026379718245581604
569,2022-10-04,0.026784732922024997
570,2022-10-05,-0.0009429362122738087
571,2022-10-06,-0.012706750261085455
572,2022-10-07,-0.02080575202313335
573,2022-10-10,-0.0006364230216880306
574,2022-10-11,0.0013993399383134264
575,2022-10-12,-0.0010098395707831224
576,2022-10-13,0.029505036202030852
577,2022-10-14,-0.012084283595191486
578,2022-10-17,0.01875871706531478
579,2022-10-18,0.009632606691454208
580,2022-10-19,-0.0021836124017236935
581,2022-10-20,-0.0019224931288845059
582,2022-10-21,0.02353331556177339
583,2022-10-24,0.012083406038547222
584,2022-10-25,0.011243350819872301
585,2022-10-26,0.001914037987459632
586,2022-10-27,0.004741356547499441
587,2022-10-28,0.026926004287630114
588,2022-10-31,-0.004199720032300321
589,2022-11-01,-0.002493351556081946
590,2022-11-02,-0.01570867502706611
591,2022-11-03,-0.004107521770894586
592,2022-11-04,0.013642864279197116
593,2022-11-07,0.010594090517117072
594,2022-11-08,0.008174617822314989
595,2022-11-09,-0.019106827674362337
596,2022-11-10,0.03581844341174752
597,2022-11-11,0.0014100007724704015
598,2022-11-14,-0.0024880151133356188
599,2022-11-15,0.002199564896714754
600,2022-11-16,-0.0025397112146482125
601,2022-11-17,0.003986116009065683
602,2022-11-18,0.0068483110670285565
603,2022-11-21,0.0002869805989278434
604,2022-11-22,0.01232195489022785
605,2022-11-23,0.002692443087661996
606,2022-11-25,0.002714634635443826
607,2022-11-28,-0.012620314068234774
608,2022-11-29,0.0014252130581404387
609,2022-11-30,0.021505076190245085
610,2022-12-01,-0.004549939879712142
611,2022-12-02,0.0010329968624248147
612,2022-12-05,-0.01349384375659789
613,2022-12-06,-0.0106768430260317
614,2022-12-07,0.00029159832478044506
615,2022-12-08,0.00642622867792918
616,2022-12-09,-0.009037792864155507
617,2022-12-12,0.015083819268587442
618,2022-12-13,0.004130700999162486
619,2022-12-14,-0.0035449409301499834
620,2022-12-15,-0.021637148861015087
621,2022-12-16,-0.009359847619090091
622,2022-12-19,-0.004100535525533486
623,2022-12-20,0.003060947155986199
624,2022-12-21,0.016709144242548924
625,2022-12-22,-0.0089478493612902
626,2022-12-23,0.005263621181207843
627,2022-12-27,0.0017220580317992543
628,2022-12-28,-0.011429174970647367
629,2022-12-29,0.010346809002947899
630,2022-12-30,-0.001246969255042399
631,2023-01-03,0.0018959690159260894
632,2023-01-04,0.007800350773843193
633,2023-01-05,-0.008220973398948077
634,2023-01-06,0.022178331711248018
635,2023-01-09,-0.005612455218830148
636,2023-01-10,0.004969595022154744
637,2023-01-11,0.005546121962441319
638,2023-01-12,0.004693157638946604
639,2023-01-13,0.003209216525994889
640,2023-01-17,-0.009249853857189334
641,2023-01-18,-0.01957925780357132
642,2023-01-19,-0.005878573023262066
643,2023-01-20,0.010421365715475165
644,2023-01-23,0.008103647118491422
645,2023-01-24,0.000496959936571239
646,2023-01-25,0.0008817896970692337
647,2023-01-26,0.004911441167871358
648,2023-01-27,-0.0012761206968194376
649,2023-01-30,-0.008721024044524002
650,2023-01-31,0.009516988239164288
651,2023-02-01,0.001324692754173208
652,2023-02-02,-0.0007451523935363407
653,2023-02-03,-0.003995869881013228
654,2023-02-06,-0.003106817954804552
655,2023-02-07,0.007647705172641348
656,2023-02-08,-0.0069254569431319545
657,2023-02-09,-0.0071607798447473475
658,2023-02-10,0.0058442654903767995
659,2023-02-13,0.011159730089423777
660,2023-02-14,-0.0034424801118378375
661,2023-02-15,0.001102361852424355
662,2023-02-16,-0.01012541142450338
663,2023-02-17,0.005773413380210429
664,2023-02-21,-0.0188035208982372
665,2023-02-22,-0.0030123335179313053
666,2023-02-23,0.002500131028040169
667,2023-02-24,-0.009499761062461668
668,2023-02-27,0.0014441165744802577
669,2023-02-28,-0.006338839775958185
670,2023-03-01,0.0004204219715709005
671,2023-03-02,0.009508444974975218
672,2023-03-03,0.010694828289760112
673,2023-03-06,0.002956981451789051
674,2023-03-07,-0.014782923243641043
675,2023-03-08,-0.0030325224527750303
676,2023-03-09,-0.015739462919253606
677,2023-03-10,-0.00520042941405793
678,2023-03-13,-0.0027854391590240437
679,2023-03-14,0.011520425742001007
680,2023-03-15,-0.006741845305740704
681,2023-03-16,0.011328869948835555
682,2023-03-17,-0.012364104416513788
683,2023-03-20,0.011910265838431031
684,2023-03-21,0.00829579724099884
685,2023-03-22,-0.017608462794820687
686,2023-03-23,0.0021114326251942335
687,2023-03-24,0.0050807499208856775
688,2023-03-27,0.007054029185705518
689,2023-03-28,-0.0009129828803686635
690,2023-03-29,0.011272765017126292
691,2023-03-30,0.004366739889826972
692,2023-03-31,0.011553441917894185
693,2023-04-03,0.010032655370094486
694,2023-04-04,-0.0033549520890957816
695,2023-04-05,0.006096174427387869
696,2023-04-06,-0.001367671644660687
697,2023-04-10,0.002503709381862641
698,2023-04-11,0.001971913884348413
699,2023-04-12,-0.0018747005738265774
700,2023-04-13,0.011493498698130633
701,2023-04-14,-0.001990301819200343
702,2023-04-17,0.0027639861727583068
703,2023-04-18,-0.0016450723984525381
704,2023-04-19,-0.003797071027806941
705,2023-04-20,-0.004259893723236033
706,2023-04-21,0.001314070766960113
707,2023-04-24,0.00214855221402357
708,2023-04-25,-0.008178201035258615
709,2023-04-26,-0.008991112879412212
710,2023-04-27,0.014894553274155621
711,2023-04-28,0.008142447121821404
