account_value,date,daily_return
1421391.6560295813,2021-07-05,
1418410.4075905555,2021-07-06,-0.002097415182071294
1427789.1747571204,2021-07-07,0.006612167477321629
1408851.2195475716,2021-07-08,-0.013263831624700684
1396036.8949806846,2021-07-09,-0.009095583968761534
1391025.6156761802,2021-07-12,-0.003589646751115172
1392645.1287300743,2021-07-13,0.0011642582535094093
1392931.0414650596,2021-07-14,0.00020530193161705235
1387063.489684359,2021-07-15,-0.004212377789017729
1387163.663550631,2021-07-16,7.222010168739246e-05
1374003.6220772422,2021-07-19,-0.009487014271772232
1412934.0982506431,2021-07-20,0.02833360520152417
1397727.8195793785,2021-07-22,-0.010762199518074889
1391979.2094185508,2021-07-23,-0.004112825172613022
1385147.7110207237,2021-07-26,-0.004907758931744888
1373283.2452004112,2021-07-27,-0.00856548780026467
1369316.4187462486,2021-07-28,-0.0028885712164817834
1362440.3850624717,2021-07-29,-0.005021508242830097
1359359.7966606773,2021-07-30,-0.002261081244779195
1366028.8413155235,2021-08-02,0.004906018753260799
1382471.0657875694,2021-08-03,0.012036513413737016
1381210.54599692,2021-08-04,-0.000911787466547298
1371836.0741646446,2021-08-05,-0.006787141800679741
1373080.1048195518,2021-08-06,0.0009068362308992661
1381157.4720909751,2021-08-09,0.005882662812658701
1368429.7829201377,2021-08-10,-0.009215233909257714
1361201.0942223228,2021-08-11,-0.005282469577934323
1366410.2614433921,2021-08-12,0.0038268902685869577
1375883.5399544395,2021-08-13,0.006932967922123501
1362962.4907524742,2021-08-16,-0.00939109221583767
1376981.2829506553,2021-08-17,0.010285530448047364
1376156.873717562,2021-08-18,-0.0005987076536920766
1386168.5613396324,2021-08-20,0.007275106358350492
1367659.23866202,2021-08-23,-0.013352865729204244
1369954.3786995567,2021-08-24,0.0016781519640680642
1363789.8649284996,2021-08-25,-0.004499794932520951
1363385.9811241783,2021-08-26,-0.00029614811981493183
1363404.8510582603,2021-08-27,1.3840492966155082e-05
1385799.7304299034,2021-08-30,0.01642570022708978
1408726.5761025108,2021-08-31,0.016544126232074685
1437102.64680411,2021-09-01,0.02014306479551653
1434369.5757286705,2021-09-02,-0.0019017925278458359
1446805.4826805748,2021-09-03,0.00866994612987848
1443435.9226448692,2021-09-06,-0.0023289654870968235
1447121.3202202476,2021-09-07,0.002553211761991747
1441311.9472801841,2021-09-08,-0.004014433937839623
1441356.16658713,2021-09-09,3.0679900370866875e-05
1445795.4536049522,2021-09-13,0.0030799375759662517
1455685.264922396,2021-09-14,0.006840394533531358
1459632.279135958,2021-09-15,0.0027114475283036565
1468727.884681002,2021-09-16,0.006231436283683944
1462051.5596611656,2021-09-17,-0.004545651437186771
1440181.0414192833,2021-09-20,-0.014958787258467776
1449518.4495308555,2021-09-21,0.006483496062668959
1456351.1664192833,2021-09-22,0.004713784009192201
1466489.3372490562,2021-09-23,0.006961350437682867
1493181.1538689293,2021-09-24,0.018201166515089406
1500947.8572838462,2021-09-27,0.005201447523492275
1487392.8892510093,2021-09-28,-0.00903093866123128
1472547.3576958335,2021-09-29,-0.009980907978288989
1443961.7002709068,2021-09-30,-0.019412385805816168
1431052.3308403648,2021-10-01,-0.00894024365613022
1435461.8347466148,2021-10-04,0.0030813016485990996
